SeniorCitizen,tenure,InternetService,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalCharges_per_tenure,TotalCharges_per_monthlyCharges,MonthlyCharges_tenure,protection_score,gender_Male,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,contract_risk,streaming_services,Partner_Yes,Dependents_Yes,PaperlessBilling_Yes,tenure_bin_1-2years,tenure_bin_2-4years,tenure_bin_4-6years
0,1,2,1,81.95,81.95,1,81.95,1.0,81.95,0,0,1,0,0,3,1,0,0,1,0,0,0
0,7,2,1,69.35,451.1,1,64.44285714285715,6.504686373467917,485.44999999999993,0,1,1,0,0,3,0,1,0,1,0,0,0
0,1,1,0,44.6,44.6,0,44.6,1.0,44.6,0,1,1,0,0,3,0,0,0,0,0,0,0
0,4,1,0,63.75,226.2,0,56.55,3.5482352941176467,255.0,2,1,1,0,0,3,1,0,0,1,0,0,0
0,66,2,0,109.25,7082.5,0,107.31060606060606,64.8283752860412,7210.5,3,0,1,0,1,1,2,1,1,0,0,0,1
0,12,2,1,84.6,1017.35,0,84.77916666666667,12.025413711583925,1015.2,1,0,1,0,0,3,1,0,0,1,0,0,0
0,24,0,0,20.45,527.35,0,21.972916666666663,25.787286063569685,490.8,0,0,1,0,0,2,0,0,0,0,1,0,0
0,26,2,1,85.75,2146.5,0,82.5576923076923,25.03206997084548,2229.5,1,1,1,0,0,3,1,0,0,1,0,1,0
0,6,2,1,91.1,455.3,1,75.88333333333334,4.997804610318332,546.5999999999999,0,0,1,0,0,3,2,0,0,1,0,0,0
0,57,2,1,107.95,5969.85,0,104.7342105263158,55.301991662806856,6153.150000000001,2,1,1,0,1,1,2,1,0,0,0,0,1
0,14,2,1,86.1,1235.55,1,88.25357142857142,14.350174216027876,1205.4,0,1,1,0,1,3,1,1,0,1,1,0,0
0,42,0,1,22.95,1014.25,0,24.14880952380953,44.19389978213508,963.9,0,0,1,0,1,1,0,1,1,0,0,1,0
0,25,2,0,94.7,2362.1,1,94.484,24.942977824709608,2367.5,0,1,1,0,1,3,2,0,0,1,0,1,0
0,64,0,0,19.45,1225.65,0,19.15078125,63.015424164524426,1244.8,0,0,1,0,0,1,0,1,0,0,0,0,1
0,22,2,1,85.1,1873.7,1,85.16818181818182,22.01762632197415,1872.2,0,1,1,0,1,3,1,1,0,1,1,0,0
0,19,0,0,19.7,386.5,0,20.34210526315789,19.619289340101524,374.3,0,1,1,0,0,2,0,0,0,1,1,0,0
0,61,2,1,99.15,6010.05,1,98.52540983606558,60.61573373676248,6048.150000000001,1,0,1,0,1,3,2,1,1,1,0,0,1
0,22,2,0,87.0,1850.65,0,84.12045454545455,21.27183908045977,1914.0,1,1,1,0,0,3,1,1,0,1,1,0,0
1,70,2,1,102.95,7101.5,1,101.45,68.9800874210782,7206.5,2,1,1,0,1,3,2,1,0,1,0,0,1
0,12,2,0,79.95,1043.4,0,86.95,13.05065666041276,959.4,0,1,1,0,0,3,1,0,0,1,0,0,0
0,31,1,1,64.0,1910.75,0,61.63709677419355,29.85546875,1984.0,2,0,1,0,0,2,1,1,0,1,0,1,0
0,11,1,1,64.9,716.1,0,65.10000000000001,11.033898305084746,713.9000000000001,0,0,1,0,0,3,2,0,0,1,0,0,0
0,68,0,0,25.75,1686.15,0,24.796323529411765,65.48155339805825,1751.0,0,1,1,0,1,1,0,1,1,0,0,0,1
1,72,1,0,90.15,6716.45,0,93.28402777777778,74.50305047143648,6490.8,4,0,1,0,1,1,2,1,1,1,0,0,1
1,67,2,0,116.1,7839.85,0,117.01268656716418,67.52670111972438,7778.7,4,1,1,0,1,1,2,0,0,1,0,0,1
0,60,2,0,104.95,6236.75,0,103.94583333333334,59.42591710338256,6297.0,3,0,1,0,0,3,2,0,0,1,0,0,1
0,1,1,0,45.05,45.05,1,45.05,1.0,45.05,0,1,1,0,0,3,0,0,0,1,0,0,0
1,1,2,1,71.0,71.0,1,71.0,1.0,71.0,0,0,1,0,0,3,0,0,1,1,0,0,0
0,58,1,0,50.0,2919.85,0,50.34224137931034,58.397,2900.0,3,1,0,1,0,2,1,1,1,0,0,0,1
1,47,2,0,70.55,3309.25,1,70.40957446808511,46.90644932671864,3315.85,0,0,1,0,0,3,0,1,1,0,0,1,0
0,1,2,1,79.7,79.7,1,79.7,1.0,79.7,0,0,1,0,0,3,1,0,0,1,0,0,0
0,1,0,0,20.45,20.45,0,20.45,1.0,20.45,0,1,1,0,0,3,0,0,0,0,0,0,0
0,22,1,1,59.0,1254.7,1,57.03181818181818,21.266101694915253,1298.0,2,1,1,0,1,3,0,0,0,0,1,0,0
0,48,1,0,60.35,2896.4,1,60.34166666666667,47.993371996686,2896.8,3,0,1,0,0,2,0,0,0,1,0,1,0
0,37,0,0,19.85,717.5,0,19.39189189189189,36.14609571788413,734.45,0,0,1,0,0,2,0,1,0,1,0,1,0
0,13,0,1,19.95,253.8,0,19.523076923076925,12.721804511278195,259.35,0,1,1,0,0,2,0,0,0,1,1,0,0
0,43,0,0,26.45,1110.05,0,25.81511627906977,41.96786389413989,1137.35,0,1,1,0,1,1,0,0,0,0,0,1,0
0,6,1,0,63.4,348.8,0,58.13333333333333,5.501577287066247,380.4,4,0,0,1,0,1,2,0,0,1,0,0,0
0,71,1,0,53.95,3888.65,0,54.76971830985916,72.0787766450417,3830.45,4,1,0,1,0,1,1,0,0,0,0,0,1
1,1,2,1,69.25,69.25,1,69.25,1.0,69.25,0,0,1,0,0,3,0,1,1,1,0,0,0
0,72,2,1,95.1,6843.15,0,95.04375,71.95741324921136,6847.2,2,0,1,0,1,1,1,1,1,1,0,0,1
1,6,2,1,74.1,450.9,0,75.14999999999999,6.08502024291498,444.6,1,0,1,0,0,3,0,0,0,1,0,0,0
0,12,1,0,35.5,432.25,0,36.020833333333336,12.17605633802817,426.0,2,1,0,1,0,3,0,1,1,0,0,0,0
0,25,2,0,70.95,1767.35,1,70.694,24.90979563072586,1773.75,0,1,1,0,0,3,0,0,0,0,0,1,0
0,21,2,1,79.2,1742.45,0,82.97380952380952,22.00063131313131,1663.2,2,0,1,0,0,2,0,1,0,0,1,0,0
0,6,1,0,48.8,297.35,0,49.55833333333334,6.0932377049180335,292.79999999999995,1,0,1,0,0,3,0,1,1,1,0,0,0
0,20,2,0,89.0,1820.45,1,91.0225,20.45449438202247,1780.0,0,1,1,0,0,3,2,1,0,1,1,0,0
0,18,2,1,99.4,1742.95,1,96.83055555555556,17.53470824949698,1789.2,1,1,1,0,1,3,2,1,0,1,1,0,0
0,43,1,1,55.45,2444.25,0,56.843023255813954,44.08025247971145,2384.35,2,0,1,0,0,2,0,0,0,0,0,1,0
0,35,0,0,25.4,949.8,0,27.13714285714285,37.39370078740158,889.0,0,0,1,0,1,1,0,1,1,1,0,1,0
0,1,2,0,73.5,73.5,1,73.5,1.0,73.5,1,0,1,0,0,3,0,0,0,0,0,0,0
1,32,2,1,93.5,2970.8,0,92.8375,31.773262032085565,2992.0,2,1,1,0,1,3,1,1,0,1,0,1,0
0,52,1,0,63.9,3334.95,0,64.13365384615385,52.19014084507042,3322.8,4,1,0,1,0,1,2,0,0,0,0,0,1
0,32,1,0,64.85,2010.95,0,62.8421875,31.00925212027757,2075.2,0,1,1,0,0,2,2,0,0,1,0,1,0
0,72,1,0,63.8,4684.3,0,65.05972222222222,73.42163009404389,4593.599999999999,4,0,0,1,0,1,2,1,1,1,0,0,1
0,51,1,0,44.45,2181.55,0,42.77549019607844,49.07874015748032,2266.9500000000003,2,1,0,1,0,3,1,0,0,1,0,0,1
0,68,0,0,19.95,1303.25,0,19.165441176470587,65.32581453634086,1356.6,0,1,1,0,0,1,0,1,1,1,0,0,1
1,8,1,0,43.35,371.4,0,46.425,8.567474048442905,346.8,2,1,0,1,0,3,1,1,0,1,0,0,0
0,49,1,0,49.65,2409.9,0,49.18163265306123,48.53776435045317,2432.85,1,1,0,1,0,1,2,1,0,0,0,0,1
0,72,1,0,85.1,6155.4,0,85.49166666666666,72.33137485311399,6127.2,4,0,1,0,0,1,2,1,0,0,0,0,1
0,9,2,1,95.5,829.1,1,92.12222222222222,8.681675392670158,859.5,0,1,1,0,1,3,2,0,0,1,0,0,0
0,28,2,0,92.35,2602.9,1,92.96071428571427,28.18516513264754,2585.8,1,0,1,0,0,3,2,1,0,1,0,1,0
0,54,2,0,89.8,4667.0,0,86.42592592592592,51.97104677060134,4849.2,2,1,1,0,0,3,1,0,0,0,0,0,1
0,11,2,1,74.55,824.75,1,74.97727272727273,11.063044936284374,820.05,1,1,1,0,0,3,0,0,0,1,0,0,0
0,50,2,0,103.05,5153.5,0,103.07,50.00970402717128,5152.5,2,0,1,0,0,2,2,1,1,0,0,0,1
0,69,2,1,116.0,8182.85,0,118.59202898550726,70.5418103448276,8004.0,4,0,1,0,1,1,2,1,0,1,0,0,1
0,1,2,1,69.9,69.9,0,69.9,1.0,69.9,0,1,1,0,0,3,0,0,0,1,0,0,0
0,68,2,0,95.1,6683.4,0,98.28529411764706,70.27760252365931,6466.799999999999,3,1,1,0,0,1,1,1,1,0,0,0,1
0,40,1,0,40.25,1564.05,0,39.10125,38.8583850931677,1610.0,3,1,0,1,0,2,0,0,1,0,0,1,0
0,31,0,0,25.75,755.6,0,24.374193548387098,29.34368932038835,798.25,0,1,1,0,1,1,0,1,1,0,0,1,0
1,33,2,0,105.35,3465.05,0,105.00151515151516,32.89084005695302,3476.55,2,0,1,0,1,3,2,0,1,1,0,1,0
1,55,2,1,113.6,6292.7,0,114.41272727272728,55.39348591549296,6248.0,3,1,1,0,1,1,2,1,0,1,0,0,1
0,68,0,0,24.0,1664.3,0,24.475,69.34583333333333,1632.0,0,1,1,0,1,1,0,1,1,1,0,0,1
0,12,0,0,19.4,198.1,0,16.508333333333333,10.211340206185568,232.8,0,0,1,0,0,3,0,1,1,0,0,0,0
0,71,1,0,86.1,6045.9,0,85.15352112676055,70.21951219512195,6113.099999999999,4,1,1,0,0,1,2,1,0,1,0,0,1
0,40,2,0,102.65,4108.15,0,102.70375,40.02094495859717,4106.0,2,1,1,0,1,3,2,0,0,1,0,1,0
0,64,2,1,92.85,5980.75,0,93.44921875,64.41303177167475,5942.4,2,0,1,0,1,2,1,1,1,1,0,0,1
0,53,2,0,97.75,5043.2,0,95.15471698113208,51.592838874680304,5180.75,2,1,1,0,1,2,1,1,0,0,0,0,1
1,12,2,0,83.8,1029.75,1,85.8125,12.2881861575179,1005.6,3,1,1,0,0,3,0,0,0,1,0,0,0
1,53,1,1,54.45,2854.55,1,53.85943396226416,52.42516069788797,2885.8500000000004,2,1,0,1,0,3,2,0,0,1,0,0,1
0,72,2,0,97.95,7114.25,0,98.80902777777776,72.63144461459929,7052.400000000001,3,1,1,0,1,1,1,1,0,1,0,0,1
0,46,0,1,19.95,907.05,0,19.718478260869563,45.46616541353384,917.7,0,1,1,0,0,1,0,0,0,0,0,1,0
0,40,0,0,24.6,973.95,0,24.348750000000003,39.59146341463415,984.0,0,1,1,0,1,1,0,0,0,1,0,1,0
0,12,1,0,50.95,605.75,0,50.47916666666666,11.889106967615309,611.4000000000001,3,1,0,1,0,3,1,0,0,1,0,0,0
0,9,2,1,75.6,661.55,0,73.50555555555555,8.750661375661375,680.4,1,1,1,0,0,3,0,0,0,0,0,0,0
0,51,2,1,80.75,4116.9,0,80.7235294117647,50.983281733746125,4118.25,1,0,1,0,1,3,0,1,1,1,0,0,1
0,49,2,0,90.4,4494.65,0,91.72755102040816,49.71957964601769,4429.6,2,1,1,0,0,3,1,1,1,1,0,0,1
1,41,2,1,99.8,4259.3,1,103.88536585365854,42.67835671342686,4091.8,1,1,1,0,1,3,2,1,0,1,0,1,0
0,56,1,0,60.25,3282.75,0,58.62053571428572,54.48547717842324,3374.0,3,0,1,0,0,2,0,0,0,1,0,0,1
0,4,0,1,20.2,55.7,0,13.925,2.7574257425742577,80.8,0,1,1,0,0,3,0,0,0,1,0,0,0
0,20,1,0,64.15,1274.45,0,63.7225,19.86671862821512,1283.0,2,1,1,0,0,2,1,1,0,1,1,0,0
0,26,0,0,20.25,493.95,0,18.998076923076923,24.392592592592592,526.5,0,0,1,0,0,3,0,1,1,1,0,1,0
0,20,2,0,105.85,2239.65,1,111.9825,21.158715162966462,2117.0,2,0,1,0,1,3,2,1,1,1,1,0,0
0,7,2,0,75.45,480.75,1,68.67857142857143,6.371769383697813,528.15,0,0,1,0,1,3,0,0,0,0,0,0,0
0,7,2,1,93.85,635.6,1,90.8,6.772509323388387,656.9499999999999,0,1,1,0,1,3,2,0,0,1,0,0,0
0,51,2,1,99.0,5038.15,0,98.78725490196078,50.89040404040404,5049.0,2,1,1,0,0,3,2,0,0,1,0,0,1
0,4,2,0,80.3,324.2,0,81.05,4.037359900373599,321.2,1,0,1,0,1,3,0,0,0,1,0,0,0
0,1,0,0,19.55,19.55,0,19.55,1.0,19.55,0,0,1,0,0,3,0,0,0,0,0,0,0
0,27,2,1,100.75,2793.55,0,103.46481481481482,27.72754342431762,2720.25,3,1,1,0,1,3,1,1,1,0,0,1,0
0,22,2,1,100.75,2095.0,1,95.22727272727272,20.794044665012407,2216.5,1,1,1,0,1,3,2,0,0,1,1,0,0
0,12,1,0,53.75,648.65,0,54.05416666666667,12.067906976744185,645.0,2,1,1,0,0,3,0,0,0,1,0,0,0
0,3,1,0,31.0,95.05,1,31.683333333333334,3.0661290322580643,93.0,1,0,0,1,0,3,0,1,1,1,0,0,0
0,34,0,0,25.6,917.15,0,26.975,35.826171875,870.4000000000001,0,0,1,0,1,2,0,1,1,1,0,1,0
0,24,1,1,58.35,1346.9,0,56.12083333333334,23.08311910882605,1400.4,2,1,1,0,1,2,0,1,0,1,1,0,0
0,51,2,0,80.0,4242.35,1,83.18333333333334,53.029375,4080.0,1,1,1,0,1,3,0,0,0,0,0,0,1
1,14,1,1,46.35,672.7,0,48.05,14.513484358144552,648.9,0,0,0,1,0,3,2,0,0,1,1,0,0
0,59,2,1,113.75,6561.25,0,111.20762711864408,57.68131868131868,6711.25,4,1,1,0,1,1,2,1,0,0,0,0,1
0,3,2,1,90.4,268.45,0,89.48333333333333,2.969579646017699,271.20000000000005,2,1,1,0,0,3,1,0,0,0,0,0,0
0,65,2,1,109.3,7337.55,0,112.88538461538462,67.13220494053066,7104.5,3,0,1,0,1,1,2,1,1,0,0,0,1
1,5,2,0,70.25,331.9,1,66.38,4.724555160142349,351.25,0,1,1,0,0,3,0,0,0,1,0,0,0
0,59,1,0,90.3,5194.05,0,88.03474576271186,57.51993355481728,5327.7,4,0,1,0,1,1,2,1,1,0,0,0,1
0,72,1,0,65.25,4478.85,0,62.20625,68.64137931034483,4698.0,4,1,0,1,0,1,2,1,1,1,0,0,1
0,62,2,1,100.15,6283.3,1,101.34354838709676,62.73889166250624,6209.3,2,0,1,0,0,3,2,1,1,1,0,0,1
0,28,2,0,94.5,2659.4,1,94.97857142857144,28.141798941798942,2646.0,2,1,1,0,1,3,1,0,0,1,0,1,0
0,3,1,0,60.65,196.9,0,65.63333333333334,3.246496290189613,181.95,1,1,1,0,0,3,1,0,0,0,0,0,0
0,19,0,0,24.1,439.2,0,23.11578947368421,18.224066390041493,457.9,0,1,1,0,1,3,0,0,1,1,1,0,0
0,1,0,0,19.5,19.5,0,19.5,1.0,19.5,0,1,1,0,0,3,0,0,0,1,0,0,0
0,24,2,1,85.95,2107.15,0,87.79791666666667,24.515997673065737,2062.8,3,1,1,0,0,3,0,0,0,1,1,0,0
1,57,1,1,53.5,3035.8,0,53.25964912280702,56.74392523364487,3049.5,2,1,1,0,0,2,0,0,0,1,0,0,1
0,72,0,0,25.45,1866.45,0,25.922916666666666,73.33791748526522,1832.4,0,0,1,0,1,1,0,0,0,0,0,0,1
0,67,0,0,20.5,1430.95,0,21.357462686567164,69.80243902439025,1373.5,0,1,1,0,0,1,0,0,0,0,0,0,1
0,52,0,0,20.85,1071.6,0,20.607692307692307,51.3956834532374,1084.2,0,1,1,0,0,2,0,1,1,1,0,0,1
0,71,1,0,89.9,6457.15,0,90.94577464788732,71.82591768631812,6382.900000000001,4,1,1,0,1,1,2,1,1,0,0,0,1
0,26,0,0,26.0,684.05,0,26.309615384615384,26.309615384615384,676.0,0,0,1,0,1,2,0,1,0,0,0,1,0
0,35,2,0,113.2,3914.05,0,111.83,34.57641342756184,3962.0,4,0,1,0,1,1,2,0,0,1,0,1,0
0,55,2,0,69.05,3842.6,0,69.86545454545454,55.64952932657495,3797.75,0,0,1,0,0,1,0,1,1,1,0,0,1
0,33,0,0,20.1,670.35,0,20.313636363636363,33.350746268656714,663.3000000000001,0,0,1,0,0,1,0,1,1,0,0,1,0
0,72,2,1,109.65,7880.25,0,109.44791666666669,71.8673050615595,7894.8,3,1,1,0,1,1,2,1,0,1,0,0,1
0,1,0,0,19.2,19.2,0,19.2,1.0,19.2,0,1,1,0,0,3,0,0,1,1,0,0,0
0,10,1,0,33.9,298.45,1,29.845,8.803834808259587,339.0,0,1,0,1,0,3,1,0,0,1,0,0,0
1,37,2,1,90.0,3371.75,0,91.12837837837836,37.46388888888889,3330.0,2,0,1,0,0,3,1,1,0,0,0,1,0
0,12,1,0,34.0,442.45,0,36.87083333333333,13.013235294117647,408.0,2,1,0,1,0,3,0,0,0,0,0,0,0
0,1,0,0,20.4,20.4,0,20.4,1.0,20.4,0,1,1,0,0,2,0,1,1,0,0,0,0
0,62,1,0,38.6,2345.55,0,37.83145161290323,60.76554404145078,2393.2000000000003,3,1,0,1,0,1,0,1,0,1,0,0,1
0,1,1,0,25.25,25.25,0,25.25,1.0,25.25,0,0,0,1,0,3,0,0,0,0,0,0,0
0,18,1,0,60.6,1156.35,0,64.24166666666666,19.08168316831683,1090.8,2,0,1,0,1,3,0,0,0,1,1,0,0
1,69,2,1,89.95,6143.15,1,89.03115942028985,68.29516397998887,6206.55,1,1,1,0,1,3,1,1,0,1,0,0,1
0,2,2,1,74.75,144.8,0,72.4,1.9371237458193984,149.5,1,1,1,0,0,3,0,0,0,1,0,0,0
0,19,0,0,20.6,414.95,0,21.839473684210525,20.143203883495143,391.4,0,1,1,0,0,3,0,1,1,0,1,0,0
0,12,2,1,84.45,1059.55,1,88.29583333333333,12.54647720544701,1013.4,0,1,1,0,1,3,1,0,0,1,0,0,0
0,9,0,0,20.4,181.8,0,20.200000000000003,8.911764705882353,183.6,0,1,1,0,0,3,0,0,0,0,0,0,0
0,27,1,1,81.7,2212.55,0,81.9462962962963,27.08139534883721,2205.9,3,1,1,0,0,2,2,0,0,0,0,1,0
0,27,2,1,79.5,2180.55,1,80.76111111111112,27.42830188679245,2146.5,1,1,1,0,1,3,0,0,1,1,0,1,0
0,1,2,0,89.15,89.15,1,89.15,1.0,89.15,0,1,1,0,0,3,2,1,1,0,0,0,0
1,24,0,0,20.3,459.95,0,19.164583333333333,22.657635467980292,487.2000000000001,0,0,1,0,0,3,0,0,0,1,1,0,0
1,14,2,1,74.95,1036.75,1,74.05357142857143,13.832555036691128,1049.3,0,1,1,0,1,3,0,0,0,1,1,0,0
1,32,2,1,74.4,2276.95,1,71.1546875,30.60416666666666,2380.8,1,0,1,0,0,3,0,0,0,1,0,1,0
0,11,0,0,20.0,211.95,0,19.268181818181816,10.5975,220.0,0,0,1,0,0,2,0,0,0,0,0,0,0
0,1,0,0,25.0,25.0,0,25.0,1.0,25.0,0,1,1,0,1,3,0,0,0,1,0,0,0
1,38,2,0,80.45,3162.65,0,83.22763157894737,39.31199502796768,3057.1,1,1,1,0,1,3,0,0,1,1,0,1,0
0,9,0,0,19.75,210.65,0,23.405555555555555,10.665822784810128,177.75,0,0,1,0,0,1,0,1,1,0,0,0,0
0,54,1,0,65.65,3566.7,0,66.05,54.32901751713632,3545.1000000000004,3,1,1,0,1,1,0,1,1,1,0,0,1
0,29,1,0,71.0,2080.1,0,71.72758620689655,29.29718309859155,2059.0,0,0,1,0,1,2,2,0,0,1,0,1,0
1,44,2,1,89.2,4040.2,0,91.82272727272726,45.293721973094165,3924.8,1,1,1,0,1,3,1,1,0,1,0,1,0
0,59,1,1,86.75,5186.0,0,87.89830508474576,59.78097982708934,5118.25,4,1,1,0,0,1,2,1,1,1,0,0,1
0,3,1,1,55.3,196.15,1,65.38333333333334,3.5470162748643763,165.89999999999998,0,0,1,0,0,3,1,0,0,1,0,0,0
0,18,1,0,61.5,1087.45,0,60.41388888888889,17.682113821138213,1107.0,3,0,1,0,0,2,0,1,1,1,1,0,0
1,67,0,0,25.1,1672.15,0,24.957462686567165,66.61952191235059,1681.7,0,1,1,0,1,1,0,0,0,0,0,0,1
0,22,1,1,55.15,1206.05,1,54.82045454545455,21.86854034451496,1213.3,2,0,1,0,0,3,0,1,1,0,1,0,0
0,33,1,0,34.05,1113.95,0,33.75606060606061,32.715124816446405,1123.65,2,1,0,1,0,2,0,0,1,0,0,1,0
0,5,0,0,19.95,107.05,0,21.41,5.365914786967418,99.75,0,1,1,0,0,3,0,0,0,0,0,0,0
0,2,0,0,19.95,38.15,0,19.075,1.912280701754386,39.9,0,0,1,0,0,3,0,0,0,0,0,0,0
0,72,1,0,89.7,6339.3,0,88.04583333333333,70.67224080267559,6458.400000000001,4,1,1,0,1,1,2,1,1,0,0,0,1
0,9,0,0,20.4,184.1,0,20.45555555555556,9.02450980392157,183.6,0,1,1,0,0,3,0,0,1,0,0,0,0
0,67,0,0,26.3,1688.9,0,25.207462686567165,64.21673003802282,1762.1,0,1,1,0,1,1,0,1,1,0,0,0,1
0,16,2,1,84.95,1378.25,1,86.140625,16.224249558563862,1359.2,0,0,1,0,1,3,1,1,0,1,1,0,0
0,8,0,0,20.7,137.6,0,17.2,6.647342995169082,165.6,0,0,1,0,0,3,0,0,0,1,0,0,0
0,5,1,0,43.25,219.0,1,43.8,5.063583815028902,216.25,4,1,0,1,0,3,0,0,0,1,0,0,0
0,23,1,0,48.35,1067.15,1,46.39782608695653,22.071354705274043,1112.05,0,1,1,0,1,2,0,1,1,1,1,0,0
0,1,2,1,79.55,79.55,1,79.55,1.0,79.55,0,1,1,0,0,3,1,0,0,1,0,0,0
1,50,2,1,71.05,3444.85,1,68.89699999999999,48.484869809992965,3552.5,0,0,1,0,0,3,0,1,0,1,0,0,1
0,17,0,0,19.45,369.05,0,21.708823529411767,18.97429305912597,330.65,0,1,1,0,0,1,0,0,0,0,1,0,0
0,68,2,0,110.8,7553.6,0,111.08235294117648,68.17328519855596,7534.4,3,0,1,0,1,1,2,1,0,1,0,0,1
0,1,2,1,84.5,84.5,1,84.5,1.0,84.5,0,1,1,0,1,3,1,0,0,0,0,0,0
1,25,2,1,69.3,1813.1,0,72.524,26.163059163059163,1732.5,0,0,1,0,0,3,0,1,0,1,0,1,0
0,67,1,0,49.35,3321.35,0,49.57238805970149,67.30192502532928,3306.4500000000003,3,1,0,1,0,2,1,0,0,1,0,0,1
0,32,0,0,20.35,707.5,0,22.109375,34.766584766584764,651.2,0,1,1,0,0,2,0,0,0,0,0,1,0
1,67,2,1,105.6,7112.15,0,106.15149253731344,67.3499053030303,7075.2,2,0,1,0,1,2,2,1,0,1,0,0,1
1,72,1,0,64.45,4641.1,0,64.45972222222223,72.01086113266098,4640.400000000001,4,1,0,1,0,1,2,1,0,1,0,0,1
0,71,2,0,108.6,7690.9,1,108.3225352112676,70.81860036832413,7710.599999999999,3,1,1,0,1,1,2,1,0,1,0,0,1
0,1,1,1,49.9,49.9,0,49.9,1.0,49.9,1,1,1,0,0,3,0,0,1,1,0,0,0
0,46,1,0,30.3,1380.1,1,30.002173913043475,45.54785478547854,1393.8,1,1,0,1,0,3,0,0,0,0,0,1,0
1,2,1,1,30.4,78.65,1,39.325,2.587171052631579,60.8,1,0,0,1,0,3,0,0,0,1,0,0,0
0,1,1,0,45.4,45.4,1,45.4,1.0,45.4,0,0,1,0,0,3,0,0,0,1,0,0,0
0,48,1,1,65.65,3094.65,0,64.471875,47.13861386138613,3151.2000000000003,2,0,1,0,0,2,1,1,0,1,0,1,0
0,61,2,0,103.3,6518.35,0,106.85819672131149,63.10116166505325,6301.3,2,0,1,0,1,2,2,1,0,1,0,0,1
0,32,2,0,84.15,2585.95,1,80.8109375,30.73024361259655,2692.8,1,0,1,0,0,3,1,1,0,0,0,1,0
0,2,1,1,44.45,82.7,0,41.35,1.860517435320585,88.9,0,0,1,0,0,3,0,0,0,0,0,0,0
0,3,0,1,19.75,58.85,1,19.616666666666667,2.979746835443038,59.25,0,0,1,0,0,3,0,0,0,0,0,0,0
0,5,2,0,85.4,425.9,1,85.17999999999999,4.98711943793911,427.0,1,0,1,0,0,3,1,0,0,1,0,0,0
0,71,1,0,89.9,6342.7,0,89.33380281690141,70.5528364849833,6382.900000000001,4,0,1,0,1,1,2,1,1,0,0,0,1
0,37,1,0,55.05,2030.75,0,54.88513513513514,36.88919164396004,2036.85,1,1,1,0,1,3,0,1,0,1,0,1,0
0,65,2,0,104.1,6700.05,0,103.07769230769232,64.36167146974064,6766.5,2,1,1,0,1,1,2,1,1,1,0,0,1
0,67,2,0,106.6,7244.7,0,108.12985074626866,67.96153846153847,7142.2,2,0,1,0,1,2,2,0,1,1,0,0,1
0,49,2,0,75.2,3678.3,1,75.06734693877551,48.91356382978724,3684.8,0,1,1,0,1,3,0,0,1,0,0,0,1
0,50,1,0,70.5,3486.65,0,69.733,49.45602836879433,3525.0,2,1,1,0,1,1,1,1,1,1,0,0,1
0,25,0,1,19.6,411.15,0,16.445999999999998,20.97704081632653,490.00000000000006,0,1,1,0,0,2,0,1,1,0,0,1,0
0,17,1,0,55.85,937.5,1,55.14705882352941,16.786034019695613,949.45,1,0,1,0,1,2,0,0,1,1,1,0,0
0,64,0,0,24.05,1559.15,0,24.36171875,64.82952182952184,1539.2,0,0,1,0,1,1,0,1,1,1,0,0,1
0,25,1,0,38.1,970.4,0,38.816,25.46981627296588,952.5,1,1,0,1,0,2,1,1,0,1,0,1,0
1,23,2,1,106.4,2483.5,1,107.97826086956522,23.341165413533837,2447.2000000000003,2,1,1,0,1,3,2,0,0,1,1,0,0
1,24,1,0,34.25,828.2,0,34.50833333333333,24.181021897810226,822.0,2,1,0,1,0,3,0,1,0,0,1,0,0
0,37,2,1,100.05,3810.55,0,102.98783783783784,38.0864567716142,3701.85,1,0,1,0,1,3,2,0,0,1,0,1,0
0,21,2,1,68.65,1493.2,0,71.1047619047619,21.750910415149303,1441.65,0,0,1,0,0,3,0,0,0,1,1,0,0
0,1,1,0,45.8,45.8,0,45.8,1.0,45.8,0,1,1,0,0,3,0,0,0,1,0,0,0
0,10,2,0,75.75,777.3,0,77.72999999999999,10.261386138613862,757.5,0,0,1,0,1,3,0,0,0,1,0,0,0
0,6,2,1,84.4,556.35,1,92.725,6.591824644549763,506.4,1,1,1,0,0,3,1,0,0,1,0,0,0
0,51,2,0,96.4,4911.05,0,96.29509803921567,50.9445020746888,4916.400000000001,2,1,1,0,1,2,1,1,0,1,0,0,1
0,10,0,0,20.55,187.35,0,18.735,9.116788321167885,205.5,0,0,1,0,0,3,0,0,0,1,0,0,0
0,6,1,0,50.95,307.6,0,51.26666666666667,6.037291462217861,305.70000000000005,3,0,0,1,0,3,1,0,0,0,0,0,0
0,47,1,0,90.5,4318.35,0,91.87978723404257,47.71657458563536,4253.5,4,1,1,0,1,1,2,1,1,1,0,1,0
0,61,1,1,79.4,4820.55,0,79.02540983606558,60.712216624685134,4843.400000000001,4,0,1,0,1,2,1,1,1,1,0,0,1
0,52,1,0,58.75,3038.55,0,58.43365384615385,51.720000000000006,3055.0,3,0,0,1,0,1,2,0,0,1,0,0,1
0,35,1,0,59.45,2136.9,0,61.05428571428572,35.94449116904962,2080.75,2,0,1,0,1,3,0,1,1,1,0,1,0
